address,address_name,id,name,point,rubrics,type,address_comment,full_name,purpose_name,_collected_at,lat,lon,cluster
"{'building_id': '5348660212723045', 'building_name': None, 'components': array([{'number': '20', 'street': 'Трамвайный проспект', 'street_id': '5348763291878114', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Трамвайный проспект, 20",5348552838686102,"Средняя школа №481, с углубленным изучением немецкого языка","{'lat': 59.854645, 'lon': 30.270939}","[{'alias': 'shkoly', 'id': '245', 'kind': 'primary', 'name': 'Школы', 'parent_id': '6', 'short_id': 245}]",branch,1-4 этаж,,,2025-11-25 15:10:10.063090,59.854645,30.270939,2
"{'building_id': '5348660212709038', 'building_name': None, 'components': array([{'number': '7', 'street': 'Маринеско', 'street_id': '5348763291877910', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198096'}","Маринеско, 7",5348552838718603,Школа №480,"{'lat': 59.867904, 'lon': 30.264127}","[{'alias': 'shkoly', 'id': '245', 'kind': 'primary', 'name': 'Школы', 'parent_id': '6', 'short_id': 245}]",branch,,"Санкт-Петербург, Маринеско, 7",Школа,2025-11-25 15:10:10.063090,59.867904,30.264127,2
"{'building_id': '5348660212686990', 'building_name': None, 'components': array([{'number': '49', 'street': 'Краснопутиловская улица', 'street_id': '5348763291877741', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198152'}","Краснопутиловская улица, 49",5348552838706581,Лицей №393,"{'lat': 59.866731, 'lon': 30.271719}","[{'alias': 'licei', 'id': '15287', 'kind': 'primary', 'name': 'Лицеи', 'parent_id': '6', 'short_id': 15287}]",branch,,"Санкт-Петербург, Краснопутиловская улица, 49",Школа,2025-11-25 15:10:10.063090,59.866731,30.271719,2
"{'building_id': '5348660212669181', 'building_name': None, 'components': array([{'number': '9', 'street': 'улица Танкиста Хрустицкого', 'street_id': '5348763291878317', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198217'}","улица Танкиста Хрустицкого, 9",70000001099822591,"Top, IT-школа","{'lat': 59.838363, 'lon': 30.249912}","[{'alias': 'shkoly', 'id': '245', 'kind': 'primary', 'name': 'Школы', 'parent_id': '6', 'short_id': 245}
 {'alias': 'kompyuternye_kursy', 'id': '678', 'kind': 'additional', 'name': 'Компьютерные курсы', 'parent_id': '6', 'short_id': 678}
 {'alias': 'centry_rannego_razvitiya_detejj', 'id': '5683', 'kind': 'additional', 'name': 'Центры раннего развития детей', 'parent_id': '6', 'short_id': 5683}
 {'alias': 'centry_distancionnogo_obucheniya', 'id': '110524', 'kind': 'additional', 'name': 'Центры дистанционного обучения', 'parent_id': '6', 'short_id': 110524}
 {'alias': 'kursy_robototekhniki', 'id': '112394', 'kind': 'additional', 'name': 'Курсы робототехники', 'parent_id': '2', 'short_id': 112394}]",branch,,,,2025-11-25 15:10:10.063090,59.838363,30.249912,2
"{'building_id': '5348660212723659', 'building_name': None, 'components': array([{'number': '124 к2', 'street': 'Ленинский проспект', 'street_id': '5348763291878132', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198216'}","Ленинский проспект, 124 к2",5348552838686101,"Средняя школа №481, с углубленным изучением немецкого языка","{'lat': 59.853067, 'lon': 30.262189}","[{'alias': 'shkoly', 'id': '245', 'kind': 'primary', 'name': 'Школы', 'parent_id': '6', 'short_id': 245}]",branch,,"Санкт-Петербург, Ленинский проспект, 124 к2",Школа,2025-11-25 15:10:10.063090,59.853067,30.262189,2
"{'building_id': '5348660212722233', 'building_name': None, 'components': array([{'number': '56', 'street': 'улица Зины Портновой', 'street_id': '5348763291878149', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198207'}","улица Зины Портновой, 56",5348552840002673,"Средняя школа №504, начальная школа","{'lat': 59.848214, 'lon': 30.258102}","[{'alias': 'shkoly', 'id': '245', 'kind': 'primary', 'name': 'Школы', 'parent_id': '6', 'short_id': 245}]",branch,,"Санкт-Петербург, улица Зины Портновой, 56",Школа,2025-11-25 15:10:10.063090,59.848214,30.258102,2
"{'building_id': '5348660212719644', 'building_name': None, 'components': array([{'number': '8 к3', 'street': 'Морской Пехоты', 'street_id': '5348763291878082', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198302'}","Морской Пехоты, 8 к3",5348552838719898,Средняя школа №264,"{'lat': 59.861888, 'lon': 30.246298}","[{'alias': 'shkoly', 'id': '245', 'kind': 'primary', 'name': 'Школы', 'parent_id': '6', 'short_id': 245}]",branch,1-3 этаж,"Санкт-Петербург, Морской Пехоты, 8 к3",Школа,2025-11-25 15:10:10.063090,59.861888,30.246298,2
"{'building_id': '5348660212817268', 'building_name': None, 'components': array([{'number': '8а', 'street': 'Канонерский остров', 'street_id': None, 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198184'}","Канонерский остров, 8а",70000001047676040,"Магнит, супермаркет","{'lat': 59.898643, 'lon': 30.213416}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}
 {'alias': 'dostavka_produktov', 'id': '47633', 'kind': 'additional', 'name': 'Доставка продуктов', 'parent_id': '6547', 'short_id': 47633}]",branch,1 этаж,,,2025-11-25 15:10:22.896846,59.898643,30.213416,0
"{'building_id': '5348660212700765', 'building_name': None, 'components': array([{'number': '22/1', 'street': 'Канонерский остров', 'street_id': None, 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198184'}","Канонерский остров, 22/1",70000001042660685,"Реалъ, универсам","{'lat': 59.903347, 'lon': 30.220219}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}]",branch,1 этаж,,,2025-11-25 15:10:22.896846,59.903347,30.220219,0
"{'building_id': '5348660212841362', 'building_name': 'Гипер Лента', 'components': array([{'number': '7', 'street': 'Урхов переулок', 'street_id': '5348763291877949', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198095'}","Урхов переулок, 7 лит А",70000001058978123,"Гипер Лента, гипермаркет","{'lat': 59.892974, 'lon': 30.281205}","[{'alias': 'gipermarkety', 'id': '12127', 'kind': 'primary', 'name': 'Гипермаркеты', 'parent_id': '6547', 'short_id': 12127}
 {'alias': 'dostavka_produktov', 'id': '47633', 'kind': 'additional', 'name': 'Доставка продуктов', 'parent_id': '6547', 'short_id': 47633}]",branch,,"Санкт-Петербург, Гипер Лента, сеть гипермаркетов",Гипермаркет,2025-11-25 15:10:22.896846,59.892974,30.281205,2
"{'building_id': '5348660212714045', 'building_name': None, 'components': array([{'number': '14а лит А', 'street': 'Двинская улица', 'street_id': '5348763291878123', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198035'}","Двинская улица, 14а лит А",70000001057218095,"Светофор, магазин низких цен","{'lat': 59.908412, 'lon': 30.24455}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}]",branch,1 этаж,,,2025-11-25 15:10:22.896846,59.908412,30.24455,3
"{'building_id': '70030076168508330', 'building_name': None, 'components': array([{'number': '1', 'street': 'Ивана Черных', 'street_id': '5348763291877401', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198095'}","Ивана Черных, 1",70000001066993088,"Красное&Белое, продуктовый магазин","{'lat': 59.89963, 'lon': 30.27614}","[{'alias': 'produktovye_magaziny', 'id': '373', 'kind': 'primary', 'name': 'Продуктовые магазины', 'parent_id': '14', 'short_id': 373}
 {'alias': 'alkogolnye_napitki', 'id': '360', 'kind': 'additional', 'name': 'Алкогольные напитки', 'parent_id': '14', 'short_id': 360}]",branch,,,,2025-11-25 15:10:22.896846,59.89963,30.27614,2
"{'building_id': '5348660212712806', 'building_name': 'ТК Галерея 1814', 'components': array([{'number': '7', 'street': 'площадь Стачек', 'street_id': None, 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198095'}","площадь Стачек, 7",5348552838575375,"Перекрёсток, супермаркет","{'lat': 59.900614, 'lon': 30.271688}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}
 {'alias': 'dostavka_produktov', 'id': '47633', 'kind': 'additional', 'name': 'Доставка продуктов', 'parent_id': '6547', 'short_id': 47633}]",branch,1 этаж,,,2025-11-25 15:10:22.896846,59.900614,30.271688,2
"{'building_id': '5348660212717788', 'building_name': None, 'components': array([{'number': '14', 'street': 'улица Маршала Говорова', 'street_id': '5348763291877435', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198188'}","улица Маршала Говорова, 14",70000001095579001,"Семишагофф, супермаркет","{'lat': 59.879307, 'lon': 30.266741}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}]",branch,,,,2025-11-25 15:10:22.896846,59.879307,30.266741,2
"{'building_id': '5348660212745091', 'building_name': None, 'components': array([{'number': '9', 'street': 'площадь Стачек', 'street_id': None, 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198095'}","площадь Стачек, 9",70000001058977097,"Супер Лента, супермаркет","{'lat': 59.899919, 'lon': 30.272027}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}]",branch,1 этаж,,,2025-11-25 15:10:22.896846,59.899919,30.272027,2
"{'building_id': '5348660212796324', 'building_name': 'ТЦ Forum', 'components': array([{'number': '4 ст1', 'street': 'улица Васи Алексеева', 'street_id': '5348763291877841', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198097'}","улица Васи Алексеева, 4 ст1",70000001057116010,"Перекрёсток, супермаркет","{'lat': 59.880737, 'lon': 30.264892}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}
 {'alias': 'dostavka_produktov', 'id': '47633', 'kind': 'additional', 'name': 'Доставка продуктов', 'parent_id': '6547', 'short_id': 47633}]",branch,1 этаж,,,2025-11-25 15:10:22.896846,59.880737,30.264892,2
"{'building_id': '5348660212713730', 'building_name': None, 'components': array([{'number': '3', 'street': 'Двинская улица', 'street_id': '5348763291878123', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198035'}","Двинская улица, 3",70000001031118605,"Пятёрочка, супермаркет","{'lat': 59.909231, 'lon': 30.255603}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}
 {'alias': 'dostavka_produktov', 'id': '47633', 'kind': 'additional', 'name': 'Доставка продуктов', 'parent_id': '6547', 'short_id': 47633}]",branch,1 этаж,,,2025-11-25 15:10:22.896846,59.909231,30.255603,3
"{'building_id': '5348660212706880', 'building_name': None, 'components': array([{'number': '2/14', 'street': 'Балтийская улица', 'street_id': '5348763291877410', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198095'}","Балтийская улица, 2/14",70000001034060053,"Семишагофф, супермаркет","{'lat': 59.897174, 'lon': 30.277605}","[{'alias': 'supermarkety', 'id': '350', 'kind': 'primary', 'name': 'Супермаркеты', 'parent_id': '6547', 'short_id': 350}]",branch,,,,2025-11-25 15:10:22.896846,59.897174,30.277605,2
